Page ID,Page name,Disclaimer,Amount spent (MYR),Number of ads in Library,is_included,party,coalition,is_personal_page,other_page
104286132447924,On Trendy,These ads ran without a disclaimer,≤100,1,,,,,
301073133588065,Community for Environmental Management and Climate Change,These ads ran without a disclaimer,≤100,3,,,,,
109600871933811,Elena Kalen,These ads ran without a disclaimer,≤100,1,,,,,
102088069159266,Elizabeth Marshall Digital,These ads ran without a disclaimer,≤100,1,,,,,
102203012651409,File-9/14-3,These ads ran without a disclaimer,≤100,1,,,,,
601235866602584,Reformed Perspective,These ads ran without a disclaimer,≤100,2,,,,,
598705943508458,ADB Publications,These ads ran without a disclaimer,≤100,1,,,,,
100539877985698,Spotlight Beijing,These ads ran without a disclaimer,≤100,1,,,,,
109834054543701,SolarButterfly,These ads ran without a disclaimer,≤100,5,,,,,
103655209133919,M Reader_pa,These ads ran without a disclaimer,≤100,1,,,,,
102773905480615,Clever's Fun,These ads ran without a disclaimer,≤100,1,,,,,
255057814552667,马来西亚星洲日报 Malaysia Sin Chew Daily,These ads ran without a disclaimer,≤100,1,,,,,
100877498600309,California Youth Leadership Summit,These ads ran without a disclaimer,≤100,2,,,,,
107627395144123,الحكومة المغربية,These ads ran without a disclaimer,≤100,1,,,,,
354397697217,IEEE Xplore,These ads ran without a disclaimer,≤100,1,,,,,
634744666998112,Social Talks with M,These ads ran without a disclaimer,≤100,1,,,,,
100717965337867,Commonwealth Union,These ads ran without a disclaimer,≤100,1,,,,,
371171589575669,China.org.cn,These ads ran without a disclaimer,≤100,3,,,,,
101437972324392,jkmusicalnfilms,These ads ran without a disclaimer,≤100,4,,,,,
110465541836214,Mayara Betina Franco,These ads ran without a disclaimer,≤100,1,,,,,
102774869260649,Tanji 10,These ads ran without a disclaimer,≤100,1,,,,,
114336294489108,World Traveler,These ads ran without a disclaimer,≤100,1,,,,,
166591246714313,Tetra Pak,These ads ran without a disclaimer,≤100,2,,,,,
101285779453014,Source of_8,These ads ran without a disclaimer,≤100,1,,,,,
111876281652427,Pro puski,These ads ran without a disclaimer,≤100,1,,,,,
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,6,,,,,
234831393677699,Boon Signature Roast Pork,These ads ran without a disclaimer,≤100,1,,,,,
282646155930,Isaac Pintosevich Systems,These ads ran without a disclaimer,≤100,1,,,,,
100629852697745,Get Wisdom,These ads ran without a disclaimer,≤100,1,,,,,
105887538253711,차이나 스토리 China Story,These ads ran without a disclaimer,≤100,1,,,,,
745530978914571,Peter Manning Robinson,These ads ran without a disclaimer,≤100,2,,,,,
279083325560817,Running Out of Time,These ads ran without a disclaimer,≤100,4,,,,,
133945616646913,RioOnWatch.org,These ads ran without a disclaimer,≤100,1,,,,,
414426511932868,"Trump International, Scotland",These ads ran without a disclaimer,≤100,1,,,,,
105165852337970,idart74,These ads ran without a disclaimer,≤100,1,,,,,
112704738311639,bravanft,These ads ran without a disclaimer,≤100,1,,,,,
111611514344138,nopeetstore.com,These ads ran without a disclaimer,≤100,2,,,,,
131664893560695,Origins OSU,These ads ran without a disclaimer,≤100,3,,,,,
105130458903674,Energy China Philippines,These ads ran without a disclaimer,≤100,1,,,,,
1787885808135640,The Human Aspect,These ads ran without a disclaimer,≤100,1,,,,,
1445916698972270,"Solibri, Inc.",These ads ran without a disclaimer,≤100,1,,,,,
108832895294337,wyld__lyf,These ads ran without a disclaimer,≤100,1,,,,,
1198498803640960,The East Gate,These ads ran without a disclaimer,≤100,2,,,,,
110682454967616,Fuzzy Worldwide,These ads ran without a disclaimer,≤100,1,,,,,
104038995679569,Happy Night Night,These ads ran without a disclaimer,≤100,8,,,,,
102538795925802,Solo_tech_VPN,These ads ran without a disclaimer,≤100,1,,,,,
101251775367241,onlineterapi.com,These ads ran without a disclaimer,≤100,1,,,,,
1518216038506990,CRI - Rádio Internacional da China,These ads ran without a disclaimer,≤100,2,,,,,
110837748497787,IKUNa06,These ads ran without a disclaimer,≤100,1,,,,,
349843052298284,Coaching UP - International University of Coaching Development,These ads ran without a disclaimer,≤100,1,,,,,
116417949751947,BROS Global: Men's Mental Health and Personal Development,These ads ran without a disclaimer,≤100,1,,,,,
101666195624162,Charming Yiwu,These ads ran without a disclaimer,≤100,1,,,,,
431841887327995,廣告達人,These ads ran without a disclaimer,≤100,1,,,,,
100704405579086,Claudel Noubissie International Consulting,These ads ran without a disclaimer,≤100,1,,,,,
784689321575366,OV Holidays,These ads ran without a disclaimer,≤100,1,,,,,
218798922334223,COFCO,These ads ran without a disclaimer,≤100,1,,,,,
107961711525905,Weekly Pets,These ads ran without a disclaimer,≤100,2,,,,,
2092924957605420,Solis,These ads ran without a disclaimer,≤100,4,,,,,
101870075819003,Playflock CY,These ads ran without a disclaimer,≤100,1,,,,,
1330949267007210,Arloid Automation,These ads ran without a disclaimer,≤100,1,,,,,
104415072235537,EU - ASEAN Young Leaders Forum 2022,These ads ran without a disclaimer,≤100,1,,,,,
105028998863287,Doodle S,These ads ran without a disclaimer,≤100,1,,,,,
188789377812793,Kongsberg Gruppen,These ads ran without a disclaimer,≤100,1,,,,,
110095967929912,Best Of The Best On Kickstarter,These ads ran without a disclaimer,≤100,6,,,,,
100382632439605,Chill Bill,These ads ran without a disclaimer,≤100,1,,,,,
111564184991032,Brunch With Babes,These ads ran without a disclaimer,≤100,1,,,,,
102474079231058,Виталий Микрюков об удалении,These ads ran without a disclaimer,≤100,1,,,,,
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,14,,,,,
113550137083668,AちゃんのChinaNow,These ads ran without a disclaimer,≤100,1,,,,,
131530680800641,Factable,These ads ran without a disclaimer,≤100,1,,,,,
103018419782973,ITU,These ads ran without a disclaimer,≤100,1,,,,,
184050504993472,Omonomose's World,These ads ran without a disclaimer,≤100,1,,,,,
113830056655758,"China National Tourist Office, London",These ads ran without a disclaimer,≤100,1,,,,,
110185305157867,Cappiello Shana,These ads ran without a disclaimer,≤100,2,,,,,
233022620980830,Ebrahim Sheik,These ads ran without a disclaimer,≤100,6,,,,,
149572951788851,Quotidien du Peuple,These ads ran without a disclaimer,≤100,1,,,,,
109911201817314,News Lantern,These ads ran without a disclaimer,≤100,1,,,,,
103804234383979,IMatter,These ads ran without a disclaimer,≤100,1,,,,,
114255587914662,Peace over Hate,These ads ran without a disclaimer,≤100,2,,,,,
108810171707313,Word Worth,These ads ran without a disclaimer,≤100,1,,,,,
107342268716182,IHA Health,These ads ran without a disclaimer,≤100,1,,,,,
115591005188475,Global Times,These ads ran without a disclaimer,≤100,3,,,,,
80100802880,MaleSurvivor,These ads ran without a disclaimer,≤100,1,,,,,
964634883689768,HKBU UG Admissions,These ads ran without a disclaimer,≤100,1,,,,,
106450038462009,Berna Sensari,These ads ran without a disclaimer,≤100,1,,,,,
103423415866044,2322322322,These ads ran without a disclaimer,≤100,1,,,,,
100305426229796,Up For Truth - Creation Ministry,These ads ran without a disclaimer,≤100,1,,,,,
111113447867154,The Daily Dose,These ads ran without a disclaimer,≤100,1,,,,,
198722273488352,The World's 50 Best Restaurants,These ads ran without a disclaimer,≤100,1,,,,,
102565298837770,lollauren,These ads ran without a disclaimer,≤100,1,,,,,
1515909005308060,"Discover Nanjing, China",These ads ran without a disclaimer,≤100,2,,,,,
18017481462,Acton Institute,These ads ran without a disclaimer,≤100,1,,,,,
730460987154021,PostFun,These ads ran without a disclaimer,≤100,3,,,,,
176104589110851,IEEE,These ads ran without a disclaimer,≤100,1,,,,,
101935818478435,Every Day Monkey Collection,These ads ran without a disclaimer,≤100,1,,,,,
1153603134756260,Alibaba Group,These ads ran without a disclaimer,≤100,1,,,,,
112749617094620,NutriNews International,These ads ran without a disclaimer,≤100,1,,,,,
100367179553434,Esx1025-2,These ads ran without a disclaimer,≤100,1,,,,,
